#T	V1	I(V1)
4.165016501650162933e-03	1.199999767796786614e+02	-1.199999779796787243e-02
4.265016501650163196e-03	1.199175271493257071e+02	-1.199175283484842092e-02
4.365016501650163458e-03	1.196646681511477652e+02	-1.196646693477606584e-02
4.465016501650163720e-03	1.192417591116174549e+02	-1.192417603039842670e-02
4.565016501650163983e-03	1.186494010076209804e+02	-1.186494021940473140e-02
4.665016501650164245e-03	1.178884356124373056e+02	-1.178884367912371757e-02
4.765016501650164507e-03	1.169599442995320686e+02	-1.169599454690303277e-02
4.865016501650164769e-03	1.158652465058668923e+02	-1.158652476644016216e-02
4.965016501650165032e-03	1.146058978569071343e+02	-1.146058990028319888e-02
5.065016501650165294e-03	1.131836879559930367e+02	-1.131836890876796071e-02
5.165016501650165556e-03	1.116006378412154447e+02	-1.116006389570555271e-02
5.265016501650165819e-03	1.098589971134101120e+02	-1.098589982118180521e-02
5.365016501650166081e-03	1.079612407393517941e+02	-1.079612418187667067e-02
5.465016501650166343e-03	1.059100655346909576e+02	-1.059100665935788950e-02
5.565016501650166605e-03	1.037083863316313881e+02	-1.037083873684876457e-02
5.665016501650166868e-03	1.013593318367938565e+02	-1.013593328501449960e-02
5.765016501650167130e-03	9.886624018515308876e+01	-9.886624117355906349e-03
5.865016501650167392e-03	9.623265419636501861e+01	-9.623265515842126597e-03
5.965016501650167655e-03	9.346231634022652202e+01	-9.346231727456591476e-03
6.065016501650167917e-03	9.055916341842073791e+01	-9.055916432371552416e-03
6.165016501650168179e-03	8.752732097010670032e+01	-8.752732184507040769e-03
6.265016501650168441e-03	8.437109740930226565e+01	-8.437109825269151556e-03
6.365016501650168704e-03	8.109497790239221615e+01	-8.109497871300851146e-03
6.465016501650168966e-03	7.770361799446122575e+01	-7.770361877115263168e-03
6.565016501650169228e-03	7.420183699350972972e+01	-7.420183773517253188e-03
6.665016501650169491e-03	7.059461112195333499e+01	-7.059461182753357968e-03
6.765016501650169753e-03	6.688706644513877109e+01	-6.688706711363380519e-03
6.865016501650170015e-03	6.308447158692415968e+01	-6.308447221738400224e-03
6.965016501650170277e-03	5.919223024267664357e+01	-5.919223083420538205e-03
7.065016501650170540e-03	5.521587350032515218e+01	-5.521587405208219085e-03
7.165016501650170802e-03	5.116105198038221857e+01	-5.116105249158348599e-03
7.265016501650171064e-03	4.703352780610264716e+01	-4.703352827602168273e-03
7.365016501650171327e-03	4.283916641519142843e+01	-4.283916684316046997e-03
7.465016501650171589e-03	3.858392822469548378e+01	-3.858392861010634736e-03
7.565016501650171851e-03	3.427386016092521004e+01	-3.427386050323021939e-03
7.665016501650172114e-03	2.991508706644097515e+01	-2.991508736515369020e-03
7.765016501650172376e-03	2.551380299631707160e+01	-2.551380325101300708e-03
7.865016501650171771e-03	2.107626241605016659e+01	-2.107626262636737909e-03
7.965016501650171166e-03	1.660877131362181558e+01	-1.660877147926144264e-03
8.065016501650170561e-03	1.211767823834441060e+01	-1.211767835907106216e-03
8.165016501650169956e-03	7.609365279225303702e+00	-7.609365354867426556e-04
8.265016501650169350e-03	3.090238995668862731e+00	-3.090239026118958283e-04
8.365016501650168745e-03	-1.433278686594659623e+00	1.433278701379855685e-04
8.465016501650168140e-03	-5.954759601417210391e+00	5.954759661416694208e-04
8.565016501650167535e-03	-1.046777847700866815e+01	1.046777858213716926e-03
8.665016501650166930e-03	-1.496592206659984470e+01	1.496592221670797968e-03
8.765016501650166325e-03	-1.944279826201676542e+01	1.944279845689121308e-03
8.865016501650165720e-03	-2.389204517721635312e+01	2.389204541658019459e-03
8.965016501650165115e-03	-2.830734018887450887e+01	2.830734047238758593e-03
9.065016501650164510e-03	-3.268240892118003416e+01	3.268240924843946599e-03
9.165016501650163905e-03	-3.701103416206566266e+01	3.701103453260639383e-03
9.265016501650163300e-03	-4.128706469820681946e+01	4.128706511150229130e-03
9.365016501650162695e-03	-4.550442405623225994e+01	4.550442451169514971e-03
9.465016501650162090e-03	-4.965711913772538111e+01	4.965711963470845897e-03
9.565016501650161485e-03	-5.373924873574475924e+01	5.373924927354178233e-03
9.665016501650160879e-03	-5.774501192076228051e+01	5.774501249860901526e-03
9.765016501650160274e-03	-6.166871628410140715e+01	6.166871690117670460e-03
9.865016501650159669e-03	-6.550478602716128762e+01	6.550478668258824348e-03
9.965016501650159064e-03	-6.924776988493194096e+01	6.924777057777914413e-03
1.006501650165015846e-02	-7.289234887253974193e+01	7.289234960182263898e-03
1.016501650165015785e-02	-7.643334384381623181e+01	7.643334460849846891e-03
1.026501650165015725e-02	-7.986572285114813496e+01	7.986572365014306049e-03
1.036501650165015664e-02	-8.318460829615034413e+01	8.318460912832252238e-03
1.046501650165015604e-02	-8.638528386100000489e+01	8.638528472516690190e-03
1.056501650165015543e-02	-8.946320121058224117e+01	8.946320210551580304e-03
1.066501650165015483e-02	-9.241398645592329331e+01	9.241398738035177737e-03
1.076501650165015422e-02	-9.523344636972610999e+01	9.523344732233585824e-03
1.086501650165015362e-02	-9.791757434517552383e+01	9.791757532461283289e-03
1.096501650165015301e-02	-1.004625560895461831e+02	1.004625570944191887e-02
1.106501650165015241e-02	-1.028647750445209539e+02	1.028647760734017168e-02
1.116501650165015180e-02	-1.051208175255181771e+02	1.051208185769445837e-02
1.126501650165015120e-02	-1.072274775727243679e+02	1.072274786452022746e-02
1.136501650165015059e-02	-1.091817615069385710e+02	1.091817625989439412e-02
1.146501650165014999e-02	-1.109808921837540510e+02	1.109808932937350785e-02
1.156501650165014938e-02	-1.126223129400328276e+02	1.126223140664121651e-02
1.166501650165014878e-02	-1.141036912270635497e+02	1.141036923682405523e-02
1.176501650165014817e-02	-1.154229219252411127e+02	1.154229230795941058e-02
1.186501650165014757e-02	-1.165781303355566649e+02	1.165781315014452479e-02
1.196501650165014696e-02	-1.175676748436474526e+02	1.175676760194148407e-02
1.206501650165014636e-02	-1.183901492526208159e+02	1.183901504365961893e-02
1.216501650165014575e-02	-1.190443847813367739e+02	1.190443859718376060e-02
1.226501650165014515e-02	-1.195294517253099968e+02	1.195294529206445550e-02
1.236501650165014454e-02	-1.198446607778708426e+02	1.198446619763404719e-02
1.246501650165014394e-02	-1.199895640097077205e+02	1.199895652096093397e-02
1.256501650165014333e-02	-1.199639555053992837e+02	1.199639567050277481e-02
1.266501650165014273e-02	-1.197678716560313887e+02	1.197678728536819871e-02
1.276501650165014212e-02	-1.194015911074834975e+02	1.194015923014542929e-02
1.286501650165014152e-02	-1.188656343644575060e+02	1.188656355530517961e-02
1.296501650165014091e-02	-1.181607630508122213e+02	1.181607642323409361e-02
1.306501650165014031e-02	-1.172879788272540225e+02	1.172879800000381674e-02
1.316501650165013970e-02	-1.162485219679223007e+02	1.162485231302952740e-02
1.326501650165013910e-02	-1.150438695978920549e+02	1.150438707482020866e-02
1.336501650165013849e-02	-1.136757335940982472e+02	1.136757347307106557e-02
1.346501650165013789e-02	-1.121460581526650344e+02	1.121460592739646246e-02
1.356501650165013728e-02	-1.104570170260967643e+02	1.104570181304901332e-02
1.366501650165013668e-02	-1.086110104342565847e+02	1.086110115201743137e-02
1.376501650165013607e-02	-1.066106616535228682e+02	1.066106627194218087e-02
1.386501650165013547e-02	-1.044588132889697363e+02	1.044588143333351898e-02
1.396501650165013486e-02	-1.021585232348697900e+02	1.021585242562176449e-02
1.406501650165013426e-02	-9.971306032925912177e+01	9.971306132613802845e-03
1.416501650165013365e-02	-9.712589970873945333e+01	9.712590067973274691e-03
1.426501650165013305e-02	-9.440071787011882520e+01	9.440071881384669641e-03
1.436501650165013244e-02	-9.154138744590879639e+01	9.154138836103012378e-03
1.446501650165013184e-02	-8.855197170110120908e+01	8.855197258631559293e-03
1.456501650165013123e-02	-8.543671875904689728e+01	8.543671961309638740e-03
1.466501650165013063e-02	-8.220005556463944174e+01	8.220005638631037656e-03
1.476501650165013002e-02	-7.884658159338437144e+01	7.884658238150911436e-03
1.486501650165012942e-02	-7.538106231529316403e+01	7.538106306875175591e-03
1.496501650165012881e-02	-7.180842242288895250e+01	7.180842314061068599e-03
1.506501650165012821e-02	-6.813373883294964628e+01	6.813373951391459710e-03
1.516501650165012760e-02	-6.436223347193083555e+01	6.436223411517131600e-03
1.526501650165012700e-02	-6.049926585532276135e+01	6.049926645992469328e-03
1.536501650165012639e-02	-5.655032547148582012e+01	5.655032603659002066e-03
1.546501650165012579e-02	-5.252102398078674383e+01	5.252102450559017859e-03
1.556501650165012518e-02	-4.841708724112233853e+01	4.841708772487923577e-03
1.566501650165012458e-02	-4.424434717116243121e+01	4.424434761318534783e-03
1.576501650165012397e-02	-4.000873346287367838e+01	4.000873386253446171e-03
1.586501650165012337e-02	-3.571626515510353528e+01	3.571626551183425344e-03
1.596501650165012276e-02	-3.137304208019605767e+01	3.137304239348977317e-03
1.606501650165012215e-02	-2.698523619579662380e+01	2.698523646520813429e-03
1.616501650165012155e-02	-2.255908281416274619e+01	2.255908303930919540e-03
1.626501650165012094e-02	-1.810087174144351962e+01	1.810087192200497425e-03
1.636501650165012034e-02	-1.361693833952122468e+01	1.361693847524108811e-03
1.646501650165011973e-02	-9.113654523115759076e+00	9.113654613801170810e-04
1.656501650165011913e-02	-4.597419704944403662e+00	4.597419750466488373e-04
1.666501650165011852e-02	-7.465170180704068514e-02	7.465170210111650216e-06
1.671850359291595853e-02	2.344898039989496752e+00	-2.344898063890758723e-04
1.677121393829515000e-02	4.728382730781333976e+00	-4.728382778517250281e-04
1.687121393829514940e-02	9.244332549684211031e+00	-9.244332642578637505e-04
1.697121393829514879e-02	1.374714566619511125e+01	-1.374714580411603082e-03
1.707121393829514819e-02	1.823042333648663060e+01	-1.823042351923805831e-03
1.717121393829514758e-02	2.268779457766972385e+01	-2.268779480499195401e-03
1.727121393829514698e-02	2.711292522130867155e+01	-2.711292549287867056e-03
1.737121393829514637e-02	3.149952691462071641e+01	-3.149952723005256493e-03
1.747121393829514577e-02	3.584136605657010222e+01	-3.584136641541555909e-03
1.757121393829514516e-02	4.013227265615589090e+01	-4.013227305790500847e-03
1.767121393829514456e-02	4.436614910030651515e+01	-4.436614954438839777e-03
1.777121393829514395e-02	4.853697881892231436e+01	-4.853697930470588298e-03
1.787121393829514335e-02	5.263883483475004255e+01	-5.263883536154498853e-03
1.797121393829514274e-02	5.666588818594258470e+01	-5.666588875300028819e-03
1.807121393829514214e-02	6.061241620933238750e+01	-6.061241681584704673e-03
1.817121393829514153e-02	6.447281067264863452e+01	-6.447281131775833320e-03
1.827121393829514093e-02	6.824158574412284395e+01	-6.824158642691087288e-03
1.837121393829514032e-02	7.191338578815559401e+01	-7.191338650765165090e-03
1.847121393829513972e-02	7.548299297596757640e+01	-7.548299373114923140e-03
1.857121393829513911e-02	7.894533470042034651e+01	-7.894533549021445079e-03
1.867121393829513851e-02	8.229549078446810029e+01	-8.229549160775230868e-03
1.877121393829513790e-02	8.552870047299883538e+01	-8.552870132860320579e-03
1.887121393829513730e-02	8.864036919812780013e+01	-8.864037008483647770e-03
1.897121393829513669e-02	9.162607510832964408e+01	-9.162607602488256897e-03
1.907121393829513609e-02	9.448157535213177027e+01	-9.448157629722645987e-03
1.917121393829513548e-02	9.720281210743797828e+01	-9.720281307973140800e-03
1.927121393829513488e-02	9.978591834791620840e+01	-9.978591934602671493e-03
1.937121393829513427e-02	1.022272233382542623e+02	-1.022272243607634523e-02
1.947121393829513367e-02	1.045232578504753889e+02	-1.045232588959302440e-02
1.957121393829513306e-02	1.066707590939015233e+02	-1.066707601608163705e-02
1.967121393829513246e-02	1.086666753517570498e+02	-1.086666764386157516e-02
1.977121393829513185e-02	1.105081703178252610e+02	-1.105081714230833276e-02
1.987121393829513125e-02	1.121926271269950490e+02	-1.121926282490818584e-02
1.997121393829513064e-02	1.137176520739690062e+02	-1.137176532112900082e-02
2.007121393829513004e-02	1.150810780148499362e+02	-1.150810791657889444e-02
2.017121393829512943e-02	1.162809674467708305e+02	-1.162809686096922743e-02
2.027121393829512883e-02	1.173156152611923488e+02	-1.173156164344436696e-02
2.037121393829512822e-02	1.181835511669555103e+02	-1.181835523488694584e-02
2.047121393829512762e-02	1.188835417796457961e+02	-1.188835429685427929e-02
2.057121393829512701e-02	1.194145923742998860e+02	-1.194145935684904659e-02
2.067121393829512641e-02	1.197759482989643516e+02	-1.197759494967514868e-02
2.077121393829512580e-02	1.199670960470972432e+02	-1.199670972467787970e-02
2.087121393829512520e-02	1.199877639872890995e+02	-1.199877651871602939e-02
2.097121393829512459e-02	1.198379227492659851e+02	-1.198379239476217092e-02
2.107121393829512399e-02	1.195177852656262445e+02	-1.195177864607635879e-02
2.117121393829512338e-02	1.190278064692517006e+02	-1.190278076594723095e-02
2.127121393829512278e-02	1.183686826468230606e+02	-1.183686838304355560e-02
2.137121393829512217e-02	1.175413504493584753e+02	-1.175413516246808648e-02
2.147121393829512156e-02	1.165469855611811880e+02	-1.165469867265432960e-02
2.157121393829512096e-02	1.153870010292076955e+02	-1.153870021829534777e-02
2.167121393829512035e-02	1.140630452549310547e+02	-1.140630463954209542e-02
2.177121393829511975e-02	1.125769996519517377e+02	-1.125770007775650852e-02
2.187121393829511914e-02	1.109309759723862641e+02	-1.109309770815234894e-02
2.197121393829511854e-02	1.091273133059517448e+02	-1.091273143970366948e-02
2.207121393829511793e-02	1.071685747559915143e+02	-1.071685758274737096e-02
2.217121393829511733e-02	1.050575437971647972e+02	-1.050575448475215938e-02
2.227121393829511672e-02	1.027972203199774128e+02	-1.027972213477162076e-02
2.237121393829511612e-02	1.003908163677726151e+02	-1.003908173714329090e-02
2.247121393829511551e-02	9.784175157224204611e+01	-9.784175255039761002e-03
2.257121393829511491e-02	9.515364829394198409e+01	-9.515364924520279891e-03
2.267121393829511430e-02	9.233032647472060717e+01	-9.233032739773489386e-03
2.277121393829511370e-02	8.937579820937212105e+01	-8.937579910282818924e-03
2.287121393829511309e-02	8.629426204422978230e+01	-8.629426290685800888e-03
2.297121393829511249e-02	8.309009701080226762e+01	-8.309009784137679280e-03
2.307121393829511188e-02	7.976785640293022084e+01	-7.976785720027078017e-03
2.317121393829511128e-02	7.633226130630634998e+01	-7.633226206927985931e-03
2.327121393829511067e-02	7.278819388955501779e+01	-7.278819461707725612e-03
2.337121393829511007e-02	6.914069046640241822e+01	-6.914069115743952734e-03
2.347121393829510946e-02	6.539493433879997042e+01	-6.539493499236995883e-03
2.357121393829510886e-02	6.155624843116835621e+01	-6.155624904634246150e-03
2.367121393829510825e-02	5.763008772623049936e+01	-5.763008830213452692e-03
2.377121393829510765e-02	5.362203151318336580e+01	-5.362203204899892474e-03
2.387121393829510704e-02	4.953777545922162773e+01	-4.953777595418729432e-03
2.397121393829510644e-02	4.538312351568364988e+01	-4.538312396909604217e-03
2.407121393829510583e-02	4.116397967031885230e+01	-4.116398008153366282e-03
2.417121393829510523e-02	3.688633955739807391e+01	-3.688633992583093164e-03
2.427121393829510462e-02	3.255628193758899869e+01	-3.255628226271634670e-03
2.437121393829510402e-02	2.817996005970543649e+01	-2.817996034106524592e-03
2.447121393829510341e-02	2.376359291660282480e+01	-2.376359315379527812e-03
2.457121393829510281e-02	1.931345640764992666e+01	-1.931345660033794440e-03
2.467121393829510220e-02	1.483587442033218551e+01	-1.483587456824196280e-03
2.477121393829510160e-02	1.033720984366137507e+01	-1.033720994658271020e-03
2.487121393829510099e-02	5.823855526162992291e+00	-5.823855583949640990e-04
2.497121393829510039e-02	1.302225191287422312e+00	-1.302225203857255466e-04
2.507121393829509978e-02	-3.221255676841194848e+00	3.221255709506029141e-04
2.517121393829509918e-02	-7.740158964389706853e+00	7.740159042242800548e-04
2.527121393829509857e-02	-1.224806306251765697e+01	1.224806318544836717e-03
2.537121393829509797e-02	-1.673856199283398283e+01	1.673856216066762614e-03
2.547121393829509736e-02	-2.120527451064410229e+01	2.120527472314216906e-03
2.557121393829509676e-02	-2.564185317304696810e+01	2.564185342990749593e-03
2.567121393829509615e-02	-3.004199335899894763e+01	3.004199365985691771e-03
2.577121393829509555e-02	-3.439944222852532363e+01	3.439944257295320367e-03
2.587121393829509494e-02	-3.870800760834821830e+01	3.870800799585655261e-03
2.597121393829509434e-02	-4.296156679130290001e+01	4.296156722134103143e-03
2.607121393829509373e-02	-4.715407523704082848e+01	4.715407570899762812e-03
2.617121393829509313e-02	-5.127957516165150054e+01	5.127957567485631231e-03
2.627121393829509252e-02	-5.533220400399955707e+01	5.533220455772307200e-03
2.637121393829509192e-02	-5.930620275674510822e+01	5.930620335020046589e-03
2.647121393829509131e-02	-6.319592415020763099e+01	6.319592478255149637e-03
2.657121393829509071e-02	-6.699584067744619631e+01	6.699584134777997538e-03
2.667121393829509010e-02	-7.070055244914868808e+01	7.070055315651979817e-03
2.677121393829508950e-02	-7.430479486717003113e+01	7.430479561057325849e-03
2.687121393829508889e-02	-7.780344610581447284e+01	7.780344688419339565e-03
2.697121393829508829e-02	-8.119153439022950636e+01	8.119153520247801917e-03
2.707121393829508768e-02	-8.446424506157094925e+01	8.446424590653478504e-03
2.717121393829508708e-02	-8.761692741889596903e+01	8.761692829537440219e-03
2.727121393829508647e-02	-9.064510132806371701e+01	9.064510223481122078e-03
2.737121393829508587e-02	-9.354446358825130403e+01	9.354446452397933987e-03
2.747121393829508526e-02	-9.631089404703705270e+01	9.631089501041589090e-03
2.757121393829508466e-02	-9.894046145536333370e+01	9.894046244502397586e-03
2.767121393829508405e-02	-1.014294290540561150e+02	1.014294300685921954e-02
2.777121393829508345e-02	-1.037742598839642483e+02	1.037742609219340605e-02
2.787121393829508284e-02	-1.059716218121720601e+02	1.059716228721005633e-02
2.797121393829508224e-02	-1.080183922671426302e+02	1.080183933475236356e-02
2.807121393829508163e-02	-1.099116626760623632e+02	1.099116637753605810e-02
2.817121393829508103e-02	-1.116487425980827908e+02	1.116487437147360706e-02
2.827121393829508042e-02	-1.132271635475837002e+02	1.132271646800051858e-02
2.837121393829507981e-02	-1.146446825020265550e+02	1.146446836486070438e-02
2.847121393829507921e-02	-1.158992850894121602e+02	1.158992862485222833e-02
2.857121393829507860e-02	-1.169891884508133728e+02	1.169891896208059834e-02
2.867121393829507800e-02	-1.179128437739154549e+02	1.179128449531279162e-02
2.877121393829507739e-02	-1.186689384939629690e+02	1.186689396807195582e-02
2.887121393829507679e-02	-1.192563981589861015e+02	1.192563993516003798e-02
2.897121393829507618e-02	-1.196743879566557638e+02	1.196743891534329633e-02
2.907121393829507558e-02	-1.199223139005975440e+02	1.199223150998369666e-02
2.917121393829507497e-02	-1.199998236744788755e+02	1.199998248744763539e-02
2.927121393829507437e-02	-1.199068071326698401e+02	1.199068083317200890e-02
2.937121393829507376e-02	-1.196433964567661121e+02	1.196433976531652461e-02
2.947121393829507316e-02	-1.192099659677516570e+02	1.192099671597994862e-02
2.957121393829507255e-02	-1.186071315940681927e+02	1.186071327800707932e-02
2.967121393829507195e-02	-1.178357499963470900e+02	1.178357511746190578e-02
2.977121393829507134e-02	-1.168969173500478291e+02	1.168969185189147955e-02
2.987121393829507074e-02	-1.157919677877325881e+02	1.157919689455334973e-02
2.997121393829507013e-02	-1.145224715031909568e+02	1.145224726482805405e-02
3.007121393829506953e-02	-1.130902325201085716e+02	1.130902336508595937e-02
3.017121393829506892e-02	-1.114972861284509236e+02	1.114972872432565265e-02
3.027121393829506832e-02	-1.097458959922046517e+02	1.097458970894806159e-02
3.037121393829506771e-02	-1.078385509325873670e+02	1.078385520107744307e-02
3.047121393829506711e-02	-1.057779613912964720e+02	1.057779624488624365e-02
3.057121393829506650e-02	-1.035670555788230445e+02	1.035670566142650809e-02
3.067121393829506590e-02	-1.012089753133049754e+02	1.012089763251516374e-02
3.077121393829506529e-02	-9.870707155583086490e+01	9.870707254264430089e-03
3.087121393829506469e-02	-9.606489964854128516e+01	9.606490060891913554e-03
3.097121393829506408e-02	-9.328621426229304348e+01	9.328621519487059754e-03
3.107121393829506348e-02	-9.037496406106623681e+01	9.037496496451823125e-03
3.117121393829506287e-02	-8.733528609069726656e+01	8.733528696373985337e-03
3.127121393829506574e-02	-8.417149989990933534e+01	8.417150074130186344e-03
3.137121393829506860e-02	-8.088810140199834109e+01	8.088810221054516802e-03
3.147121393829507147e-02	-7.748975648589352261e+01	7.748975726044562973e-03
3.157121393829507433e-02	-7.398129438567426064e+01	7.398129512513098617e-03
3.167121393829507719e-02	-7.036770081796353793e+01	7.036770152127406509e-03
3.177121393829508006e-02	-6.665411089695281532e+01	6.665411156311770377e-03
3.187121393829508292e-02	-6.284580183712314039e+01	6.284580246519572665e-03
3.197121393829508579e-02	-5.894818545403467880e+01	5.894818604312244796e-03
3.207121393829508865e-02	-5.496680047384079160e+01	5.496680102310661127e-03
3.217121393829509152e-02	-5.090730466245503294e+01	5.090730517111837633e-03
3.227121393829509438e-02	-4.677546678555620474e+01	4.677546725289421711e-03
3.237121393829509725e-02	-4.257715841085667563e+01	4.257715883620526165e-03
3.247121393829510011e-02	-3.831834556428338345e+01	3.831834594703808008e-03
3.257121393829510297e-02	-3.400508025192852557e+01	3.400508059154543680e-03
3.267121393829510584e-02	-2.964349185981776813e+01	2.964349215581426212e-03
3.277121393829510870e-02	-2.523977844371725965e+01	2.523977869567272520e-03
3.287121393829511157e-02	-2.080019792135750833e+01	2.080019812891389409e-03
3.297121393829511443e-02	-1.633105917958897990e+01	1.633105934245134309e-03
3.307121393829511730e-02	-1.183871310910993913e+01	1.183871322704683256e-03
3.317121393829512016e-02	-7.329543579502424855e+00	7.329543652346265760e-04
3.327121393829512302e-02	-2.809958367404449042e+00	2.809958395051711383e-04
3.337121393829512589e-02	1.713619949291218081e+00	-1.713619966879811993e-04
3.347121393829512875e-02	6.234763118271678728e+00	-6.234763181071145211e-04
3.357121393829513162e-02	1.074704634770218270e+01	-1.074704645562327013e-03
3.367121393829513448e-02	1.524405743620689435e+01	-1.524405758909624974e-03
3.377121393829513735e-02	1.971940588495789370e+01	-1.971940608259824170e-03
3.387121393829514021e-02	2.416673197892371405e+01	-2.416673222103421417e-03
3.397121393829514308e-02	2.857971582437238922e+01	-2.857971611060896710e-03
3.407121393829514594e-02	3.295208632978626184e+01	-3.295208665974218038e-03
3.417121393829514880e-02	3.727763011742617749e+01	-3.727763049063253717e-03
3.427121393829515167e-02	4.155020035288102775e+01	-4.155020076880749751e-03
3.437121393829515453e-02	4.576372548005664243e+01	-4.576372593811214168e-03
3.447121393829515740e-02	4.991221784918796800e+01	-4.991221834872160666e-03
3.457121393829516026e-02	5.398978222561785856e+01	-5.398978276591974608e-03
3.467121393829516313e-02	5.799062416724787283e+01	-5.799062474755022414e-03
3.477121393829516599e-02	6.190905825875761082e+01	-6.190905887823577695e-03
3.487121393829516885e-02	6.573951619089095288e+01	-6.573951684866463641e-03
3.497121393829517172e-02	6.947655467332816670e+01	-6.947655536846261519e-03
3.507121393829517458e-02	7.311486316989939382e+01	-7.311486390140679165e-03
3.517121393829517745e-02	7.664927144514703627e+01	-7.664927221198786916e-03
3.527121393829518031e-02	8.007475691151330466e+01	-8.007475771259786948e-03
3.537121393829518318e-02	8.338645176671198556e+01	-8.338645260090185932e-03
3.547121393829518604e-02	8.657964991114178588e+01	-8.657965077725158012e-03
3.557121393829518891e-02	8.964981363551143545e+01	-8.964981453231032904e-03
3.567121393829519177e-02	9.259258006917274031e+01	-9.259258099538633657e-03
3.577121393829519463e-02	9.540376737999901025e+01	-9.540376833431113771e-03
3.587121393829519750e-02	9.807938071699658167e+01	-9.807938169805107895e-03
3.597121393829520036e-02	1.006156178872071507e+02	-1.006156188936098948e-02
3.607121393829520323e-02	1.030088747588319791e+02	-1.030088757891528192e-02
3.617121393829520609e-02	1.052557503829002457e+02	-1.052557514356750393e-02
3.627121393829520896e-02	1.073530518262037958e+02	-1.073530528999364943e-02
3.637121393829521182e-02	1.092977987086298128e+02	-1.092977998017945727e-02
3.647121393829521468e-02	1.110872274384441170e+02	-1.110872285494875038e-02
3.657121393829521755e-02	1.127187951395062129e+02	-1.127187962668493686e-02
3.667121393829522041e-02	1.141901832648354400e+02	-1.141901844068763695e-02
3.677121393829522328e-02	1.154993008913930481e+02	-1.154993020465088123e-02
3.687121393829522614e-02	1.166442876913983611e+02	-1.166442888579475104e-02
3.697121393829522901e-02	1.176235165759561880e+02	-1.176235177522809601e-02
3.707121393829523187e-02	1.184355960072394112e+02	-1.184355971916681988e-02
